"","final_sitename","latitude.dd.","longitude.dd.","survey_rep","year","final_classification","percent_cover","rank_overall"
"1563","Cabrillo Zone III",32.6648985,-117.24282,1,2002,"chthamalus spp",1.7312,4
"1564","Cabrillo Zone III",32.6648985,-117.24282,1,2002,"ralfsiaceae",1.6802,17
"1565","Cabrillo Zone III",32.6648985,-117.24282,1,2002,"silvetia compressa",1.3238,13
"1566","Cabrillo Zone III",32.6648985,-117.24282,1,2002,"chondracanthus canaliculatus",0.5092,9
"1567","Cabrillo Zone III",32.6648985,-117.24282,1,2002,"phyllospadix scouleri",0.2546,15
"1568","Cabrillo Zone III",32.6648985,-117.24282,1,2002,"balanus glandula",0.1018,6
"1569","Cabrillo Zone III",32.6648985,-117.24282,1,2002,"anthopleura elegantissima",0.1018,23
"1570","La Bufadora BCN",31.7243056,-116.71425,1,2003,"rock",33.0396,1
"1571","La Bufadora BCN",31.7243056,-116.71425,1,2003,"chthamalus spp",15.7709,4
"1572","La Bufadora BCN",31.7243056,-116.71425,1,2003,"mytilus californianus",14.8018,2
"1573","La Bufadora BCN",31.7243056,-116.71425,1,2003,"corallina spp",7.3128,3
"1574","La Bufadora BCN",31.7243056,-116.71425,1,2003,"ralfsiaceae",4.4053,17
"1575","La Bufadora BCN",31.7243056,-116.71425,1,2003,"encrusting coralline",3.4361,7
"1576","La Bufadora BCN",31.7243056,-116.71425,1,2003,"anthopleura elegantissima",0.4405,23
"1577","La Bufadora BCN",31.7243056,-116.71425,1,2003,"chondracanthus canaliculatus",0.2643,9
"1578","La Bufadora BCN",31.7243056,-116.71425,1,2003,"balanus glandula",0.0881,6
"1579","La Chorera BCN",30.4703681,-116.04711,1,2003,"rock",32.3232,1
"1580","La Chorera BCN",30.4703681,-116.04711,1,2003,"chondracanthus canaliculatus",20.2652,9
"1581","La Chorera BCN",30.4703681,-116.04711,1,2003,"phyllospadix torreyi",5.0505,8
"1582","La Chorera BCN",30.4703681,-116.04711,1,2003,"silvetia compressa",4.7348,13
"1583","La Chorera BCN",30.4703681,-116.04711,1,2003,"chthamalus spp",3.9141,4
"1584","La Chorera BCN",30.4703681,-116.04711,1,2003,"petrocelis spp",3.6616,12
"1585","La Chorera BCN",30.4703681,-116.04711,1,2003,"mastocarpus papillatus",2.9672,14
"1586","La Chorera BCN",30.4703681,-116.04711,1,2003,"corallina spp",2.2096,3
"1587","La Chorera BCN",30.4703681,-116.04711,1,2003,"phyllospadix scouleri",2.2096,15
"1588","La Chorera BCN",30.4703681,-116.04711,1,2003,"encrusting coralline",1.5152,7
"1589","La Chorera BCN",30.4703681,-116.04711,1,2003,"ralfsiaceae",1.1995,17
"1590","La Chorera BCN",30.4703681,-116.04711,1,2003,"anthopleura elegantissima",0.3157,23
"1591","La Chorera BCN",30.4703681,-116.04711,1,2003,"mytilus californianus",0.0631,2
"1592","La Chorera BCN",30.4703681,-116.04711,1,2003,"sand",0.0631,10
"1593","La Chorera BCN",30.4703681,-116.04711,1,2003,"mazzaella cordata/splendens",0.0631,11
"1594","Punta Baja BCN",29.9489609,-115.81214,1,2003,"rock",21.4881,1
"1595","Punta Baja BCN",29.9489609,-115.81214,1,2003,"corallina spp",13.3419,3
"1596","Punta Baja BCN",29.9489609,-115.81214,1,2003,"silvetia compressa",12.8287,13
"1597","Punta Baja BCN",29.9489609,-115.81214,1,2003,"mytilus californianus",9.2367,2
"1598","Punta Baja BCN",29.9489609,-115.81214,1,2003,"chondracanthus canaliculatus",4.8749,9
"1599","Punta Baja BCN",29.9489609,-115.81214,1,2003,"phyllospadix torreyi",3.3996,8
"1600","Punta Baja BCN",29.9489609,-115.81214,1,2003,"petrocelis spp",3.2072,12
"1601","Punta Baja BCN",29.9489609,-115.81214,1,2003,"mastocarpus papillatus",2.5657,14
"1602","Punta Baja BCN",29.9489609,-115.81214,1,2003,"encrusting coralline",2.3092,7
"1603","Punta Baja BCN",29.9489609,-115.81214,1,2003,"ralfsiaceae",1.9885,17
"1604","Punta Baja BCN",29.9489609,-115.81214,1,2003,"chthamalus spp",1.7319,4
"1605","Punta Baja BCN",29.9489609,-115.81214,1,2003,"phyllospadix scouleri",0.7697,15
"1606","Punta Baja BCN",29.9489609,-115.81214,1,2003,"anthopleura elegantissima",0.3849,23
"1607","Punta Baja BCN",29.9489609,-115.81214,1,2003,"balanus glandula",0.3207,6
"1608","Punta Baja BCN",29.9489609,-115.81214,1,2003,"mazzaella cordata/splendens",0.2566,11
"1609","Punta Rompiente BCS",27.7261,-114.99477,1,2003,"rock",31.7133,1
"1610","Punta Rompiente BCS",27.7261,-114.99477,1,2003,"phyllospadix scouleri",17.0511,15
"1611","Punta Rompiente BCS",27.7261,-114.99477,1,2003,"corallina spp",10.4613,3
"1612","Punta Rompiente BCS",27.7261,-114.99477,1,2003,"ralfsiaceae",8.2372,17
"1613","Punta Rompiente BCS",27.7261,-114.99477,1,2003,"chondracanthus canaliculatus",5.3542,9
"1614","Punta Rompiente BCS",27.7261,-114.99477,1,2003,"encrusting coralline",4.1186,7
"1615","Punta Rompiente BCS",27.7261,-114.99477,1,2003,"anthopleura elegantissima",2.2241,23
"1616","Punta Rompiente BCS",27.7261,-114.99477,1,2003,"sand",0.4119,10
"1617","Punta Rompiente BCS",27.7261,-114.99477,1,2003,"phyllospadix torreyi",0.3295,8
"1618","Punta Rompiente BCS",27.7261,-114.99477,1,2003,"petrocelis spp",0.0824,12
"1619","Punta San Roque BCS",27.1771192,-114.39803,1,2003,"rock",26.7452,1
"1620","Punta San Roque BCS",27.1771192,-114.39803,1,2003,"corallina spp",10.7653,3
"1621","Punta San Roque BCS",27.1771192,-114.39803,1,2003,"phyllospadix scouleri",9.672,15
"1622","Punta San Roque BCS",27.1771192,-114.39803,1,2003,"mytilus californianus",8.3263,2
"1623","Punta San Roque BCS",27.1771192,-114.39803,1,2003,"chondracanthus canaliculatus",6.0555,9
"1624","Punta San Roque BCS",27.1771192,-114.39803,1,2003,"encrusting coralline",4.6257,7
"1625","Punta San Roque BCS",27.1771192,-114.39803,1,2003,"phyllospadix torreyi",4.3734,8
"1626","Punta San Roque BCS",27.1771192,-114.39803,1,2003,"anthopleura elegantissima",2.6913,23
"1627","Punta San Roque BCS",27.1771192,-114.39803,1,2003,"ralfsiaceae",1.4298,17
"1628","Punta San Roque BCS",27.1771192,-114.39803,1,2003,"sand",0.4205,10
"1629","Punta San Roque BCS",27.1771192,-114.39803,1,2003,"petrocelis spp",0.0841,12
"1630","Punta Abreojos BCS",26.7052166,-113.57641,1,2003,"rock",26.0377,1
"1631","Punta Abreojos BCS",26.7052166,-113.57641,1,2003,"phyllospadix scouleri",22.2642,15
"1632","Punta Abreojos BCS",26.7052166,-113.57641,1,2003,"anthopleura elegantissima",12,23
"1633","Punta Abreojos BCS",26.7052166,-113.57641,1,2003,"sand",10.8679,10
"1634","Punta Abreojos BCS",26.7052166,-113.57641,1,2003,"corallina spp",6.9434,3
"1635","Punta Abreojos BCS",26.7052166,-113.57641,1,2003,"phyllospadix torreyi",2.566,8
"1636","Punta Abreojos BCS",26.7052166,-113.57641,1,2003,"encrusting coralline",1.5094,7
"1637","Punta Abreojos BCS",26.7052166,-113.57641,1,2003,"ralfsiaceae",1.1321,17
"1638","Punta Abreojos BCS",26.7052166,-113.57641,1,2003,"mytilus californianus",0.3019,2
"1639","Punta Abreojos BCS",26.7052166,-113.57641,1,2003,"petrocelis spp",0.2264,12
